CD_NOM,CD_REF,NOM_SCIENTIFIQUE,L,T,C,HA,HE,R,N,S,Tx,MO
106351,106351,"Linum viscosum L., 1762",7,5,5,4,4,8,3,0,3,2
112447,112447,"Paronychia kapela (Hacq.) A.Kern., 1869",7,2,4,3,3,8,4,0,6,3
138614,138614,"Paronychia kapela subsp. galloprovincialis P.Koepfer, 1974",7,2,4,3,3,8,4,0,6,3
138616,138616,"Paronychia kapela subsp. serpyllifolia (Chaix) Graebn., 1919",7,2,4,3,3,8,4,0,6,3
126127,126127,"Thalictrum foetidum L., 1753",8,2,8,3,3,8,3,0,7,1
141607,141607,"Thalictrum foetidum subsp. foetidum L., 1753",8,2,8,3,3,8,3,0,7,1
97142,97142,"Eryngium giganteum M.Bieb., 1808",8,4,7,4,4,6,3,0,3,2
98120,98120,"Festuca burgundiana Auquier & Kerguélen, 1978",8,5,7,3,3,7,3,0,3,2
98433,98433,"Festuca patzkei Markgr.-Dann., 1978",9,6,8,3,3,8,2,0,8,1
99429,99429,"Galium glaucum L., 1753",8,6,6,4,3,9,2,0,3,2
111532,111532,"Orobanche elatior Sutton, 1798",7,6,5,5,4,8,2,0,3,2
111686,111686,"Orobanche teucrii Holandre, 1829",7,5,5,3,3,8,2,0,3,2
115520,115520,"Potentilla incana G.Gaertn., B.Mey. & Scherb., 1800",,,,,,,,,,
115614,115614,"Potentilla puberula Krašan, 1867",8,3,7,3,3,8,3,0,3,2
125173,125173,"Stipa pennata L., 1753",8,6,5,3,3,7,2,0,2,1
141484,141484,"Stipa pennata subsp. pennata L., 1753",8,6,5,3,3,7,2,0,2,1
125546,125546,"Taraxacum cinereum Soest, 1969",8,5,5,4,4,8,5,0,3,2
128803,128803,"Veronica austriaca L., 1759",,,,,,,,,,
955198,955198,"Veronica austriaca subsp. jacquinii (Baumg.) Watzl, 1910",,,,,,,,,,
128942,128942,"Veronica orsiniana Ten., 1826",5,5,5,3,3,7,3,0,3,2
81522,81522,"Allium strictum Schrad., 1809",7,4,5,4,3,7,3,0,3,2
132966,132966,"Centaurea paniculata subsp. leucophaea (Jord.) Arcang., 1882",8,5,3,4,4,7,3,0,3,2
92543,92543,"Coronilla vaginalis Lam., 1786",6,2,7,3,3,9,3,0,7,2
105768,105768,"Leucanthemum adustum (W.D.J.Koch) Gremli, 1898",8,2,5,5,5,8,3,0,3,2
109676,109676,"Noccaea montana (L.) F.K.Mey., 1973",5,5,5,4,3,8,2,0,3,2
138095,138095,"Noccaea montana subsp. montana (L.) F.K.Mey., 1973",5,5,5,4,3,8,2,0,3,2
138096,138096,"Noccaea montana subsp. villarsiana (Jord.) Kerguélen, 1993",7,2,7,4,4,8,2,0,3,2
110294,110294,"Onosma helvetica (A.DC.) Boiss., 1849",7,3,8,3,3,8,2,0,3,2
114579,114579,"Polygala pedemontana E.P.Perrier & B.Verl., 1863",8,2,8,3,3,8,2,0,3,2
85186,85186,"Aurinia saxatilis (L.) Desv., 1815",9,6,6,3,2,8,1,0,8,1
131970,131970,"Aurinia saxatilis subsp. saxatilis (L.) Desv., 1815",9,6,6,3,2,8,1,0,8,1
94756,94756,"Dianthus gratianopolitanus Vill., 1789",9,2,5,2,2,8,2,0,8,1
98426,98426,"Festuca pallens Host, 1802",8,4,6,4,3,5,2,0,8,1
134593,134593,"Festuca pallens subsp. pallens Host, 1802",8,4,6,4,3,5,2,0,8,1
107851,107851,"Melica ciliata L., 1753",8,6,5,2,2,7,2,0,9,1
137719,137719,"Melica ciliata subsp. ciliata L., 1753",8,6,5,2,2,7,2,0,9,1
137726,137726,"Melica ciliata subsp. transsilvanica (Schur) Husn., 1898",7,6,7,3,3,6,4,0,8,1
108617,108617,"Minuartia setacea (Thuill.) Hayek, 1911",8,6,8,3,3,7,2,0,7,1
137846,137846,"Minuartia setacea subsp. setacea (Thuill.) Hayek, 1911",8,6,8,3,3,7,2,0,7,1
113546,113546,"Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip., 1862",8,5,6,4,4,7,4,0,8,1
83563,83563,"Arenaria cinerea DC., 1815",8,3,6,7,4,6,3,0,3,2
94830,94830,"Dianthus subacaulis Vill., 1789",8,3,6,7,3,6,3,0,3,2
611038,611038,"Orobanche serbica Beck & Petrovič, 1885",7,3,6,7,4,6,3,0,3,2
89716,89716,"Centaurea stoebe L., 1753",8,5,5,4,4,7,5,0,3,2
106280,106280,"Linum austriacum L., 1753",8,6,5,3,3,8,2,0,3,2
86041,86041,"Biscutella guillonii Jord., 1864",9,6,3,3,3,8,3,0,3,2
98086,98086,"Festuca auquieri Kerguélen, 1979",9,7,4,3,3,8,2,0,3,2
98322,98322,"Festuca lahonderei Kerguélen & Plonka, 1988",9,6,3,3,3,8,2,0,3,2
718254,718254,"Onosma tricerosperma subsp. atlantica (Braun-Blanq. ex Kerguélen) B.Bock & J.-M.Tison, 2012",8,6,3,3,3,9,2,0,3,2
141089,141089,"Sideritis hyssopifolia subsp. guillonii (Timb.-Lagr.) Nyman, 1890",8,6,3,3,3,8,4,0,3,2
717580,717580,"Taraxacum amansii Hofstra, 1989",,,,,,,,,,
125503,125503,"Taraxacum aquitanum Hofstra, 1989",,,,,,,,,,
717062,717062,"Alchemilla nafarroana S.E.Fröhner, 1992",,,,,,,,,,
717064,717064,"Alchemilla ozana S.E.Fröhner, 1995",,,,,,,,,,
94699,94699,"Dianthus benearnensis Loret, 1858",7,3,3,3,3,7,3,0,3,2
718234,718234,"Helictochloa pratensis subsp. iberica (St.-Yves) Romero Zarco, 2011",7,8,2,3,4,8,3,0,3,2
718284,718284,"Salvia officinalis subsp. lavandulifolia (Vahl) Gams, 1927",8,3,3,4,4,8,3,0,3,2
718294,718294,"Sideritis hyssopifolia subsp. gouanii (Timb.-Lagr.) B.Bock & J.-M.Tison, 2012",8,7,3,3,3,8,2,0,3,2
896277,896277,"Achillea collina (Becker ex Wirtg.) Heimerl, 1883",8,6,6,3,4,7,3,0,3,2
79914,79914,"Achillea nobilis L., 1753",8,5,7,4,4,8,2,0,3,2
130746,130746,"Achillea nobilis subsp. nobilis L., 1753",8,5,7,4,4,8,2,0,3,2
79939,79939,"Achillea tomentosa L., 1753",8,5,7,4,4,8,3,0,3,2
131645,131645,"Armeria arenaria subsp. praecox (Jord.) Kerguélen, 1987",8,2,8,4,4,8,2,0,3,2
84876,84876,"Astragalus onobrychis L., 1753",8,3,8,3,3,8,2,0,3,2
91852,91852,"Cleistogenes serotina (L.) Keng, 1934",8,7,4,3,3,5,3,0,3,3
612437,612437,"Cleistogenes serotina subsp. serotina (L.) Keng, 1934",8,7,4,3,3,5,3,0,3,3
133822,133822,"Dianthus carthusianorum subsp. atrorubens (All.) Hegi, 1910",8,2,8,3,3,8,2,0,3,2
98596,98596,"Festuca valesiaca Schleich. ex Gaudin, 1811",8,3,8,3,3,8,2,0,3,2
610886,610886,"Iris perrieri Simonet ex N.Service, 2003",8,3,8,3,3,8,3,0,3,2
111447,111447,"Orobanche alba Stephan ex Willd., 1800",8,6,5,5,4,9,2,0,3,2
111996,111996,"Oxytropis pilosa (L.) DC., 1802",7,2,8,4,4,9,3,0,3,2
116453,116453,"Pulsatilla pratensis (L.) Mill., 1768",8,3,8,4,4,8,2,0,3,2
139520,139520,"Pulsatilla pratensis subsp. montana (Hoppe) Nyman, 1878",8,3,8,4,4,8,2,0,3,2
140804,140804,"Scorzonera austriaca subsp. austriaca Willd., 1803",7,6,7,3,3,8,3,0,8,1
121939,121939,"Scorzonera austriaca Willd., 1803",7,6,7,3,3,8,3,0,8,1
140807,140807,"Scorzonera hispanica subsp. asphodeloides (Wallr.) Arcang., 1882",7,5,5,4,4,8,2,0,3,2
125135,125135,"Stipa capillata L., 1762",8,5,7,3,3,8,2,0,3,2
126555,126555,"Thymus oenipontanus Heinr.Braun, 1891",8,3,8,3,3,8,2,0,3,2
128522,128522,"Veratrum nigrum L., 1753",8,3,9,6,5,8,2,0,3,2
81336,81336,"Allium carinatum L., 1753",8,5,4,4,4,8,2,0,3,2
81457,81457,"Allium oleraceum L., 1753",7,6,5,4,4,7,4,0,3,2
95398,95398,"Dracocephalum austriacum L., 1753",7,2,8,3,3,8,3,0,3,2
98516,98516,"Festuca rupicola Heuff., 1858",8,6,7,3,3,8,2,0,3,2
115437,115437,"Potentilla cinerea Chaix ex Vill., 1779",9,6,6,3,3,8,1,0,3,2
128975,128975,"Veronica prostrata L., 1762",8,3,9,3,3,8,2,0,3,2
80240,80240,"Adonis vernalis L., 1753",7,6,6,3,3,7,2,0,3,2
80446,80446,"Agropyron cristatum (L.) Gaertn., 1770",8,3,8,3,3,8,2,0,8,1
130885,130885,"Agropyron cristatum subsp. pectinatum (M.Bieb.) Tzvelev, 1970",8,3,8,3,3,8,2,0,8,1
84920,84920,"Astragalus vesicarius L., 1753",8,6,6,4,4,8,2,0,3,2
131929,131929,"Astragalus vesicarius subsp. pastellianus (Pollini) Arcang., 1882",6,3,8,4,4,8,2,0,3,2
131930,131930,"Astragalus vesicarius subsp. vesicarius L., 1753",8,6,6,4,4,8,2,0,3,2
718346,718346,"Ephedra distachya subsp. helvetica (C.A.Mey.) Asch. & Graebn., 1897",7,3,7,4,3,6,3,0,9,1
97258,97258,"Erysimum rhaeticum (Schleich. ex Hornem.) DC., 1821",9,3,6,7,4,6,4,0,3,2
101414,101414,"Herniaria incana Lam., 1789",8,7,4,3,3,8,2,0,3,2
103406,103406,"Hyssopus officinalis L., 1753",8,5,5,3,3,7,3,0,3,2
107509,107509,"Matthiola valesiaca J.Gay ex Boiss., 1867",8,3,8,3,3,8,3,0,3,2
110108,110108,"Onobrychis arenaria (Kit. ex Willd.) DC., 1825",7,4,6,3,3,9,3,0,3,2
138166,138166,"Onobrychis arenaria subsp. arenaria (Kit. ex Willd.) DC., 1825",7,4,6,3,3,9,3,0,3,2
110129,110129,"Onobrychis saxatilis (L.) Lam., 1779",8,8,3,4,4,8,2,0,3,2
110296,110296,"Onosma pseudoarenaria Schur, 1859",8,3,8,3,3,8,2,0,3,2
138241,138241,"Onosma pseudoarenaria subsp. delphinensis (Braun-Blanq.) P.Fourn., 1937",8,3,8,3,3,8,2,0,3,2
113957,113957,"Plantago sempervirens Crantz, 1766",8,5,6,3,3,8,2,0,3,2
116448,116448,"Pulsatilla halleri (All.) Willd., 1809",7,2,8,3,3,8,2,0,3,2
139518,139518,"Pulsatilla halleri subsp. halleri (All.) Willd., 1809",7,2,8,3,3,8,2,0,3,2
82285,82285,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",7,5,4,5,4,7,3,0,4,3
719217,719217,"Anacamptis morio subsp. morio (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",7,5,4,5,4,7,3,0,4,3
82288,82288,"Anacamptis pyramidalis (L.) Rich., 1817",8,6,3,4,4,9,3,0,3,2
613137,613137,"Anacamptis pyramidalis var. pyramidalis (L.) Rich., 1817",8,6,3,4,4,9,3,0,3,2
83398,83398,"Arabis sagittata (Bertol.) DC., 1815",8,5,5,4,4,8,3,0,3,2
84828,84828,"Astragalus danicus Retz., 1783",8,4,7,4,3,9,3,0,3,2
86490,86490,"Briza media L., 1753",8,5,5,4,4,7,2,0,3,2
132229,132229,"Briza media subsp. media L., 1753",8,5,5,4,4,7,2,0,3,2
87652,87652,"Campanula glomerata L., 1753",7,5,6,4,4,7,3,0,3,2
88510,88510,"Carex flacca Schreb., 1771",6,5,5,7,6,7,4,1,3,2
132707,132707,"Carex flacca subsp. flacca Schreb., 1771",6,5,5,7,6,7,4,1,3,2
89147,89147,"Carlina acaulis L., 1753",9,4,5,5,4,6,3,0,3,2
132843,132843,"Carlina acaulis subsp. caulescens (Lam.) Schoebl. & G.Martens, 1834",9,3,7,6,6,8,3,0,3,3
621080,621080,"Cirsium acaulon (L.) Scop., 1769",8,5,3,4,3,8,3,0,3,2
133303,133303,"Cirsium acaulon subsp. acaulon (L.) Scop., 1769",8,5,3,4,3,8,3,0,3,2
94398,94398,"Danthonia alpina Vest, 1821",9,6,5,4,3,6,2,0,3,3
94716,94716,"Dianthus carthusianorum L., 1753",8,5,5,5,4,7,3,0,3,1
133823,133823,"Dianthus carthusianorum subsp. carthusianorum L., 1753",8,5,5,5,4,7,3,0,3,1
97516,97516,"Euphorbia flavicoma DC., 1813",8,8,5,3,4,8,3,0,3,2
134382,134382,"Euphorbia flavicoma subsp. flavicoma DC., 1813",8,8,4,3,4,8,3,0,3,2
97759,97759,"Euphrasia hirtella Jord. ex Reut., 1856",7,2,5,5,5,4,3,0,4,3
97784,97784,"Euphrasia pectinata Ten., 1815",8,6,4,4,4,7,2,0,3,2
98334,98334,"Festuca lemanii Bastard, 1809",8,6,4,3,3,8,2,0,3,2
717208,717208,"Galium estebanii Sennen, 1936",6,6,4,4,3,6,3,0,3,2
99511,99511,"Galium pumilum Murray, 1770",7,5,3,4,3,7,3,0,3,2
99513,99513,"Galium pusillum L., 1753",7,2,6,3,3,8,3,0,6,2
100607,100607,"Gymnadenia conopsea (L.) R.Br., 1813",7,5,5,6,6,6,3,0,1,3
717224,717224,"Helictochloa pratensis (L.) Romero Zarco, 2011",7,5,5,4,3,7,2,0,3,2
718359,718359,"Helictochloa pratensis subsp. pratensis (L.) Romero Zarco, 2011",7,5,5,4,3,7,2,0,3,2
103369,103369,"Hypochaeris maculata L., 1753",7,6,5,4,4,6,3,0,3,2
811241,811241,"Lathyrus pannonicus var. asphodeloides (Gouan) Å irj., 1937",8,7,6,3,3,8,3,0,3,2
105502,105502,"Leontodon hispidus L., 1753",8,5,5,4,4,7,4,0,3,2
137189,137189,"Leontodon hispidus subsp. hispidus L., 1753",8,5,5,4,4,7,4,0,3,2
105817,105817,"Leucanthemum vulgare Lam., 1779",8,5,5,5,5,6,5,0,3,3
106299,106299,"Linum hirsutum L., 1753",7,5,6,4,4,8,3,0,3,2
137372,137372,"Linum hirsutum subsp. hirsutum L., 1753",7,5,6,4,4,8,3,0,3,2
107629,107629,"Medicago hybrida (Pourr.) Trautv., 1841",8,3,3,4,3,8,4,0,3,2
107725,107725,"Medicago suffruticosa Ramond ex DC., 1805",7,3,3,4,4,8,3,0,7,2
109501,109501,"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",7,5,5,4,3,6,3,0,3,2
110335,110335,"Ophrys apifera Huds., 1762",8,6,4,4,3,8,2,0,3,2
110920,110920,"Orchis militaris L., 1753",7,6,5,4,3,9,2,0,3,2
1054546,1054546,"Orchis militaris subsp. militaris L., 1753",7,6,5,4,3,9,2,0,3,2
110945,110945,"Orchis pallens L., 1771",7,5,4,4,4,8,3,0,3,2
110987,110987,"Orchis simia Lam., 1779",8,7,3,5,3,8,2,0,3,2
1054534,1054534,"Orchis simia subsp. simia Lam., 1789",8,7,3,5,3,8,2,0,3,2
111494,111494,"Orobanche caryophyllacea Sm., 1798",8,6,5,5,4,9,2,0,3,2
113212,113212,"Phleum nodosum L., 1759",8,6,5,3,4,7,5,0,3,2
113389,113389,"Phyteuma orbiculare L., 1753",8,3,5,5,5,8,3,0,3,2
138764,138764,"Phyteuma orbiculare subsp. orbiculare L., 1753",8,3,5,5,5,8,3,0,3,2
149532,149532,"Plantago lanceolata var. lanuginosa Bluff & Fingerh., 1825",,,,,,,,,,
113906,113906,"Plantago media L., 1753",7,5,5,4,4,7,3,0,3,2
138909,138909,"Plantago media subsp. media L., 1753",7,5,5,4,4,7,3,0,3,2
114573,114573,"Polygala nicaeensis Risso ex W.D.J.Koch, 1830",7,8,3,3,3,9,2,0,3,2
139054,139054,"Polygala nicaeensis subsp. nicaeensis Risso ex W.D.J.Koch, 1830",7,8,3,3,3,9,2,0,3,2
114595,114595,"Polygala vulgaris L., 1753",8,5,3,4,4,7,2,0,3,2
139075,139075,"Polygala vulgaris subsp. vulgaris L., 1753",8,5,3,4,4,7,2,0,3,2
115620,115620,"Potentilla recta L., 1753",9,6,5,4,3,6,2,0,3,2
115918,115918,"Primula veris L., 1753",7,5,3,4,4,8,3,0,3,2
789026,789026,"Primula veris var. veris L., 1753",7,5,3,4,4,8,3,0,3,2
1030499,1030499,"Prunella grandiflora (L.) Turra, 1764",8,5,3,4,3,8,3,0,3,2
115998,115998,"Prunella laciniata (L.) L., 1763",7,7,4,4,4,7,3,0,3,2
117590,117590,"Rhinanthus angustifolius C.C.Gmel., 1806",8,5,3,6,6,7,2,0,3,2
139896,139896,"Rhinanthus angustifolius subsp. angustifolius C.C.Gmel., 1806",8,5,3,6,6,7,2,0,3,2
117616,117616,"Rhinanthus minor L., 1756",8,5,3,4,4,7,3,0,3,2
120678,120678,"Salvia officinalis L., 1753",7,7,4,4,4,8,2,0,3,2
140519,140519,"Salvia officinalis subsp. officinalis L., 1753",7,7,4,4,4,8,2,0,3,2
121331,121331,"Scabiosa cinerea Lapeyr. ex Lam., 1792",7,2,3,3,3,8,3,0,3,2
121414,121414,"Scabiosa triandra L., 1753",9,6,4,5,6,8,3,0,3,2
122998,122998,"Seseli annuum L., 1753",8,7,5,3,3,9,2,0,3,2
141033,141033,"Seseli annuum subsp. annuum L., 1753",8,7,5,3,3,9,2,0,3,2
611924,611924,"Seseli annuum subsp. carvifolium (Vill.) P.Fourn., 1937",7,3,7,3,3,8,3,0,6,2
123258,123258,"Sideritis hyssopifolia L., 1753",8,6,4,3,3,7,2,0,3,2
141090,141090,"Sideritis hyssopifolia subsp. hyssopifolia L., 1753",8,6,4,3,3,7,2,0,3,2
125120,125120,"Sternbergia colchiciflora Waldst. & Kit., 1805",8,8,4,4,4,8,3,0,3,2
85439,85439,"Avenula pubescens (Huds.) Dumort., 1868",7,5,5,4,3,7,3,0,3,3
132053,132053,"Avenula pubescens subsp. pubescens (Huds.) Dumort., 1868",7,5,5,4,3,7,3,0,3,3
94257,94257,"Dactylorhiza fuchsii (Druce) Soó, 1962",5,4,4,6,6,5,4,0,1,2
97660,97660,"Euphorbia seguieriana Neck., 1770",9,6,6,4,3,8,2,0,3,2
134413,134413,"Euphorbia seguieriana subsp. seguieriana Neck., 1770",9,6,6,4,3,8,2,0,3,2
613148,613148,"Euphorbia seguieriana var. seguieriana Neck., 1770",9,6,6,4,3,8,2,0,3,2
97699,97699,"Euphorbia verrucosa L., 1753",8,6,3,3,3,9,3,0,1,2
99881,99881,"Gentiana cruciata L., 1753",7,6,5,3,3,8,2,0,3,2
99979,99979,"Gentianella amarella (L.) Börner, 1912",8,5,5,5,5,7,4,0,1,2
99994,99994,"Gentianopsis ciliata (L.) Ma, 1951",7,5,6,5,4,7,2,0,3,2
102797,102797,"Himantoglossum hircinum (L.) Spreng., 1826",7,7,4,4,4,8,3,0,3,2
110165,110165,"Ononis arvensis L., 1759",,,,,,,,,,
788964,788964,"Ononis arvensis subsp. arvensis L., 1759",,,,,,,,,,
110236,110236,"Ononis spinosa L., 1753",8,5,5,3,3,7,3,0,3,2
138213,138213,"Ononis spinosa subsp. spinosa L., 1753",8,5,5,3,3,7,3,0,3,2
110325,110325,"Ophrys aegirtica P.Delforge, 1996",8,6,3,3,3,8,2,0,3,2
110346,110346,"Ophrys argensonensis Guérin & Merlet, 1998",8,4,6,3,3,8,2,0,3,2
110354,110354,"Ophrys aveyronensis (J.J.Wood) P.Delforge, 1984",8,7,4,5,4,9,2,0,3,2
110356,110356,"Ophrys aymoninii (Breistr.) Buttler, 1986",8,7,3,4,3,8,2,0,3,2
610963,610963,"Ophrys virescens Philippe, 1859",6,8,3,4,4,8,2,0,3,2
111556,111556,"Orobanche gracilis Sm., 1798",7,7,4,5,4,8,2,0,3,2
114545,114545,"Polygala comosa Schkuhr, 1796",8,5,5,4,3,8,3,0,3,2
127395,127395,"Trifolium montanum L., 1753",6,5,5,3,3,8,3,0,3,2
141875,141875,"Trifolium montanum subsp. gayanum (Godr.) O.Bolòs & Vigo, 1974",5,4,3,3,3,8,4,0,3,2
141876,141876,"Trifolium montanum subsp. montanum L., 1753",6,5,5,3,3,8,3,0,3,2
127412,127412,"Trifolium ochroleucon Huds., 1762",7,7,4,4,4,8,3,0,3,2
945050,945050,"Festuca duvalii (St.-Yves) Markgr.-Dann., 1937",9,6,8,3,3,8,2,0,3,2
110139,110139,"Onobrychis viciifolia Scop., 1772",8,6,4,5,5,7,4,0,3,2
110345,110345,"Ophrys aranifera Huds., 1778",8,6,4,4,4,9,3,0,3,2
162331,162331,"Ophrys aranifera subsp. aranifera Huds., 1778",8,6,4,4,4,9,3,0,3,2
110405,110405,"Ophrys holosericea (Burm.f.) Greuter, 1967",8,6,6,4,4,9,3,0,3,2
161544,161544,"Ophrys holosericea subsp. holosericea (Burm.f.) Greuter, 1967",8,6,6,4,4,9,3,0,3,2
110468,110468,"Ophrys scolopax Cav., 1793",8,7,4,4,4,9,3,0,3,2
138327,138327,"Ophrys scolopax subsp. scolopax Cav., 1793",8,7,4,4,4,9,3,0,3,2
110801,110801,"Orchis anthropophora (L.) All., 1785",7,7,2,6,4,8,4,0,2,2
117625,117625,"Rhinanthus pumilus (Sterneck) Soldano, 1986",8,6,3,4,4,7,3,0,3,2
124701,124701,"Spiranthes spiralis (L.) Chevall., 1827",7,7,3,4,4,5,3,0,1,2
610822,610822,"Alchemilla diluta S.E.Fröhner, 1992",,,,,,,,,,
83843,83843,"Armeria pubinervis Boiss., 1848",7,2,3,5,3,7,3,0,7,2
84300,84300,"Asperula capillacea (Lange) R.Vilm. ex Kerguélen, 1987",7,3,3,4,4,7,3,0,3,2
92148,92148,"Colchicum montanum L., 1753",7,2,3,5,5,7,3,0,3,2
94765,94765,"Dianthus hyssopifolius L., 1755",7,2,5,3,3,7,3,0,3,2
98985,98985,"Fritillaria pyrenaica L., 1753",6,3,4,5,5,7,2,0,3,2
101110,101110,"Helictotrichon cantabricum (Lag.) Gervais, 1973",7,3,3,3,3,8,3,0,3,2
103746,103746,"Iris latifolia (Mill.) Voss, 1895",7,2,3,4,4,8,3,0,3,2
611007,611007,"Lathyrus nudicaulis (Wilk.) Amo, 1861",7,6,1,6,5,5,5,2,3,2
110491,110491,"Ophrys vasconica (O.Danesch & E.Danesch) P.Delforge, 1991",7,6,3,4,4,8,3,0,3,2
113597,113597,"Pimpinella siifolia Leresche, 1879",7,3,3,4,4,8,3,0,3,2
126027,126027,"Teucrium pyrenaicum L., 1753",7,2,4,4,4,7,3,0,6,2
126477,126477,"Thymelaea ruizii Loscos, 1871",7,2,3,4,4,7,3,0,7,2
89180,89180,"Carlina vulgaris L., 1753",7,6,4,4,3,7,3,0,3,2
99986,99986,"Gentianella germanica (Willd.) Börner, 1912",7,5,5,5,5,8,3,0,1,2
100614,100614,"Gymnadenia odoratissima (L.) Rich., 1817",7,6,4,5,5,7,2,0,3,2
106306,106306,"Linum leonii F.W.Schultz, 1838",9,6,5,4,4,9,1,0,3,2
138212,138212,"Ononis spinosa subsp. procurrens (Wallr.) Briq., 1913",8,5,3,4,4,7,3,0,3,2
114539,114539,"Polygala calcarea F.W.Schultz, 1837",8,6,2,4,3,9,2,0,3,2
116460,116460,"Pulsatilla vulgaris Mill., 1768",8,6,5,4,3,7,2,0,4,2
141093,141093,"Sideritis hyssopifolia subsp. peyrei (Timb.-Lagr.) Briq., 1893",8,3,6,5,4,8,2,0,3,2
126298,126298,"Thesium humifusum DC., 1815",7,6,5,3,3,8,3,0,3,2
612577,612577,"Thesium humifusum subsp. humifusum DC., 1815",7,6,5,3,3,8,3,0,3,2
89840,89840,"Centaurium erythraea Rafn, 1800",8,5,5,7,6,6,5,0,4,3
133028,133028,"Centaurium erythraea subsp. erythraea Rafn, 1800",8,5,5,7,6,6,5,0,4,3
145374,145374,"Centaurium erythraea var. erythraea Rafn, 1800",8,5,5,7,6,6,5,0,4,3
97817,97817,"Euphrasia tetraquetra (Bréb.) Arrond., 1863",8,4,2,3,3,7,3,0,3,2
100616,100616,"Gymnadenia pyrenaica (Philippe) Giraudias, 1892",7,7,3,6,6,7,3,0,3,2
1049354,1049354,"Muscari armeniacum H.J.Veitch., 1872",7,5,5,5,5,7,7,0,3,2
108869,108869,"Muscari botryoides (L.) Mill., 1768",7,5,8,5,5,7,3,0,3,2
950320,950320,"Ophrys holosericea subsp. elatior (Gumpr. ex Paulus) H.Baumann & KÃ¼nkele, 1998",7,5,8,4,4,7,3,0,2,2
125776,125776,"Taraxacum tortilobum Florstr., 1914",8,5,5,3,3,6,5,0,4,1
132775,132775,"Carex ornithopoda subsp. ornithopoda Willd., 1805",6,3,5,6,4,8,3,0,9,1
88737,88737,"Carex ornithopoda Willd., 1805",6,3,5,6,4,8,3,0,9,1
96432,96432,"Epipactis atrorubens (Hoffm.) Besser, 1809",6,4,5,6,5,8,3,0,3,2
101315,101315,"Herminium monorchis (L.) R.Br., 1813",7,5,5,6,5,8,2,0,2,2
138765,138765,"Phyteuma orbiculare subsp. tenerum (Rich.Schulz) Braun-Blanq., 1933",8,6,4,5,5,8,3,0,1,2
928526,928526,"Scilla forbesii (Baker) Speta, 1976",,,,,,,,,,
129674,129674,"Viola rupestris F.W.Schmidt, 1791",6,5,7,5,3,8,2,0,3,2
94111,94111,"Cytisus decumbens (Durande) Spach, 1845",7,6,4,3,3,7,3,0,3,3
128996,128996,"Veronica saturejifolia Poit. & Turpin, 1808",8,6,5,4,4,8,3,0,3,2
127423,127423,"Trifolium pannonicum Jacq., 1767",8,6,9,3,4,8,2,0,3,2
85418,85418,"Avenella flexuosa (L.) Drejer, 1838",5,5,5,5,5,2,3,0,4,5
718314,718314,"Avenella flexuosa subsp. flexuosa (L.) Drejer, 1838",5,5,5,5,5,2,3,0,4,5
101846,101846,"Hieracium consociatum Jord. ex Boreau, 1857",,,,,,,,,,
101867,101867,"Hieracium cretaceum Arv.-Touv. & Gaut., 1899",,,,,,,,,,
102106,102106,"Hieracium lachenalii Suter, 1802",6,5,4,5,5,4,3,0,4,4
124205,124205,"Solidago virgaurea L., 1753",6,5,5,4,5,5,4,0,4,4
141299,141299,"Solidago virgaurea subsp. virgaurea L., 1753",6,5,5,4,5,5,4,0,4,4
128938,128938,"Veronica officinalis L., 1753",5,5,4,5,5,3,3,0,4,5
85852,85852,"Betonica officinalis L., 1753",6,5,5,5,6,5,3,0,3,4
101587,101587,"Hieracium acuminatum Jord., 1849",7,5,5,5,5,5,6,0,4,4
717226,717226,"Hieracium adelphicum P.D.Sell, 2006",,,,,,,,,,
101641,101641,"Hieracium argillaceum Jord., 1849",5,5,5,5,5,4,3,0,4,5
101649,101649,"Hieracium arrectarium Jord. ex Boreau, 1857",5,5,4,5,5,4,3,0,4,5
101679,101679,"Hieracium aurulentum Jord. ex Boreau, 1857",,,,,,,,,,
101696,101696,"Hieracium bastardianum Boreau, 1857",5,5,4,5,5,4,3,0,4,5
619695,619695,"Hieracium boreanum Jord. ex Boreau, 1857",,,,,,,,,,
717230,717230,"Hieracium calcaricola (F.Hanb.) Roffey, 1925",,,,,,,,,,
101792,101792,"Hieracium ceratodon Arv.-Touv., 1888",,,,,,,,,,
101823,101823,"Hieracium cinerascens Jord., 1849",5,6,5,5,5,4,3,0,7,5
717765,717765,"Hieracium cirritoides (Zahn) Prain, 1913",,,,,,,,,,
101844,101844,"Hieracium conjugatum Jord. ex Boreau, 1857",,,,,,,,,,
101960,101960,"Hieracium fallens Jord. ex Boreau, 1857",5,5,5,5,5,4,3,0,4,5
101972,101972,"Hieracium firmum Jord., 1848",,,,,,,,,,
101991,101991,"Hieracium fruticetorum Jord. ex Boreau, 1857",5,5,4,5,5,3,3,0,4,5
102017,102017,"Hieracium glaucinum Jord., 1848",6,6,3,5,5,3,3,0,4,5
102115,102115,"Hieracium laevigatum Willd., 1803",6,5,4,5,5,3,3,0,4,5
102235,102235,"Hieracium murorum L., 1753",6,5,4,5,5,4,4,0,4,5
